0,1,2
4.305925030572986,18.048703267264337,10.692679470194154
4.671806647676012,19.54095186643366,10.362402703662053
4.474186568889876,20.17194800799009,10.597465195226489
4.964275662258496,19.732606655425574,10.676828555780771
4.646444579585575,19.34143282820551,10.854451857529243
5.307610948674572,18.81314985829123,10.981150565096232
5.633886693469978,18.316121355368818,11.044347792781945
6.146096657009377,18.27207371579392,10.532416384213127
5.971126360077334,17.321498831986524,11.00174151330674
6.07053206118397,17.154396570041328,11.072570355516099
6.166531846887628,17.30669229406991,11.238794677501202
6.57407203932404,17.0977114893288,11.47585429817288
6.394819173655746,16.968266373416363,11.360184217346548
7.3182051817510665,16.362593687082235,11.282490346460161
7.167818820726009,15.911018862179844,12.355666457562618
7.719940866287069,15.573591904983056,12.723102649470594
7.786487486314136,14.635424105489191,13.219846490807084
7.4542120632409645,14.16956495907603,13.97090558454011
7.1310152582351245,13.922561580982034,14.665842802895524
7.198761550454177,13.649577583263616,14.738404913974225
5.934953040749881,13.804329005456903,15.494147138187586
6.517820906121098,13.738150866190459,15.887505602674823
6.064246235424418,13.54127345557797,17.080422291506085
6.024725504989902,13.767904594373274,18.490704797026776
5.657015889409683,14.115939795927924,19.74578557690181
5.67141207561337,13.936906410721326,21.051643816877394
5.3409599017437,14.053273317928614,22.298704122246846
5.369456838994582,13.808675178411733,22.450666415990817
5.696742514140812,14.056474014202937,23.1250796529902
5.886746822195437,14.626972637704158,23.083033228293562
5.81054909575979,14.747384753275622,23.322767803526965
5.617925488386877,14.483977389122643,22.87185044024792
5.537907952803176,14.88302093850808,22.43741397713346
5.331002833642922,14.950266593912245,21.719616407639343
5.349637702770444,15.483916990330243,21.55112552545754
4.384733185978092,15.741775501253457,20.69582330980718
4.106306275983611,15.288668190713551,20.199782211754265
3.6572626926674094,14.935971688666921,19.395401109740643
3.765983632963282,15.007653453126125,20.066123370087414
3.8975363743682063,14.12138319121933,20.87370516396243
3.6816711418235135,13.540413340487113,21.260334838246038
3.8050875459749522,12.809785398777784,21.35055783692201
3.4254696140002525,13.532191249171849,22.384694370247836
3.8723246469279626,12.525861601387065,23.587785524523365
4.043674772478035,14.327571287383199,25.64055335813384
3.9360084777355184,14.235419738783172,25.845296025792077
3.7632573294240896,15.011396103534045,26.101713222322434
3.4894493617010456,15.476632024543683,26.782514222368917
3.1037124289474187,16.213093366471618,27.355766344995782
3.5587700258689106,14.737986113608494,29.32232914897823
2.8704689225814075,15.75851172689504,30.83610729105055
2.525979751044534,13.865639786618548,31.263062420691444
2.273454801141823,13.733625825736839,32.327171774526654
2.1095200605287774,13.505791366235528,34.01983613437614
2.6796305751092477,13.595889384650956,35.184082278436
2.5407319308195433,13.183512219930511,35.92493631930697
2.914379605445994,13.4211083012528,35.32799115609468
2.915037259046975,14.179581582364548,34.83542520986536
2.911344705472352,14.3377356398917,36.59639506891882
3.2661972923437577,14.764363607791571,36.71309572795764
3.2506620685688707,15.096169335255675,36.30531950647349
2.611662641031118,14.623690028200942,36.69163884087796
2.6661463990623244,14.061777129667838,37.52621168130352
1.6557393659136626,13.935157902686658,37.84187066886231
1.6600129091375009,13.77201835977581,42.38308492931838
2.3585200307108276,14.146468995336683,42.73894846418972
2.004702703543657,14.276379008280086,45.29944349488733
1.997829427413961,14.260068538950325,47.863046951998726
1.9976508670993744,14.99546080980006,50.10098198373433
1.9351664830942281,15.72430762924929,51.341354965595016
2.0802468782142265,15.84308586341143,53.640232840698175
2.6385971037147,15.610533745885926,53.613470836566506
1.9133253138495174,15.763039948729945,56.40549875562552
1.9546651717749963,15.962304510479814,57.45564420889637
1.9626391316840892,16.508824484846677,58.644492141206705
2.0520795397494354,16.88692979870246,60.49090285783298
2.423125417367524,17.117678163753578,64.12418769586084
2.2643705890716572,17.853244223607852,65.52845304269947
1.6783186182037733,16.667656008481234,65.27489119188135
1.9498202307630481,18.559368719838684,67.39586553926668
1.9530828745725537,18.695890273710305,71.28830252224157
1.9876515717095418,18.909604143334565,72.72616953521818
1.8807897696648603,18.909394159988434,75.29666174081385
1.7113923681913987,18.824315709007728,75.50973460339478
2.0179437790759853,18.361220381457333,78.5902052525528
2.09730326879064,21.07509167450032,84.59635183160049
2.153764988102695,20.318966997850865,87.33765040209663
2.489581365030696,21.653009430855164,91.52225415272015
2.5852586866547087,22.161456037486342,97.15353507999512
2.743077369970928,24.05467061486708,100.90340520643592
2.597508939221802,24.22131791415725,103.38972213271347
2.5712947250603744,24.220146207720006,106.0364800721813
2.6435005752393805,25.39999581661785,105.83389227800478
2.3745697526644527,25.923406006343157,113.0575936081293
2.162334438783743,25.813164201724582,113.36479039911521
2.099005007324426,26.145120068408293,115.25417863722083
2.066336433911175,25.68255665805345,119.07400334485706
2.25935135748545,25.80391168142722,125.87234735881181
2.1845147825690985,26.277850129636786,124.43255810951092
2.210183998631358,28.007585742362338,133.68195779138753
2.564134243520021,28.172156458193683,136.41247778120777
2.766481074529318,29.45336133893996,142.69327290603277
3.1202448170379897,31.71810718689514,144.6524515012156
3.5191714173760054,32.423863353898575,143.5332164743575
3.8403871138649794,33.33602633839047,145.7370358349609
4.173039652549442,33.82960634578352,151.5219464651443
4.3294998904330395,36.11123195859074,150.0050798225758
4.848999021334558,38.54986485517588,146.0151362171963
5.403409681526874,40.876948466303936,140.89653183856436
5.468486896039201,42.82959418420439,139.33510549701606
5.504444777672333,43.835240059342894,139.86715846009878
5.622763905989671,44.721529626869774,134.0495150177998
5.716855008457507,45.42540576598936,133.64669642550936
5.8260407016454065,48.64148578524902,124.13103068220923
5.267870191225207,48.11969965474142,115.91113645308977
4.692842543972444,49.48562542304821,115.62719263008402
4.946775116289091,50.25204818721239,110.8857944688325
4.336537126940041,51.67663311644576,107.49584203879736
5.084380374060241,50.282403591077475,100.52343292475301
4.610419531595305,51.03880815470863,93.81139194807959
4.450252289194827,52.841337796218376,98.94682827759853
4.976513143321395,55.083057623571314,103.67221097653152
5.360725018445747,54.26589928044683,97.2032050413241
5.394563052533675,50.75976787328203,94.24952192705635
6.75272757243134,54.44209449408288,91.13632015938227
6.610902104001679,57.00149253901299,94.04540667795239
7.804120502443037,59.24384854373802,92.26825688053106
8.13268573098639,60.91308796691196,85.92202873967885
7.725614965621154,63.44357431083175,79.86731976099934
7.775319386110096,65.5974157182895,77.65192317899505
7.21959660017617,72.57875223408551,76.09739697348108
7.242489629123964,72.57383886964604,72.96589761112007
6.895307798079653,73.33189978388944,69.17867571604117
6.242403804159033,74.01192213036913,65.64167780654408
6.462776797219467,78.08605876644236,63.305422093449934
6.475633692489311,78.94807523835178,63.22190697652712
6.313694380056427,81.19831001281797,59.75010015057004
6.813548482243711,78.78649480953759,56.45284742331282
6.691634018340362,79.64338257312193,54.05772220475858
6.493602115050388,81.00741626386922,53.76267371973474
6.5017251601389106,82.27545716553247,54.03773620869509
6.263386268431271,82.22184512471456,48.72451715015264
6.448108502455712,81.57170261180084,41.68107226401448
6.802572698820622,80.5668711677572,40.183581499477995
6.57819519027023,81.31287566376922,37.70313265006155
6.493460113128837,79.25876009190823,37.995013785797035
6.024445275501377,79.30146762881444,36.67079044065125
6.490433236861819,75.13425241124337,35.87418160784167
6.324883567638825,72.04876162184833,38.020192663925144
6.3661847406479755,75.41869846071157,37.61841676899666
6.178563055532072,73.5363878958294,34.98936246122772
6.099115602552274,68.79037018095597,37.965227703504716
6.012643948252852,65.13356336797723,39.19638367145933
6.13255570938612,67.19667479247067,39.10178536411024
6.628164386056404,66.92096777225532,39.36751948614653
7.0440663154168845,71.25549912498609,39.91116700859585
7.08964883045146,75.4876434716282,43.391830913660286
9.230721430356677,77.84616475572145,46.00796641908502
9.289619675578464,78.11526004641286,43.06976719978953
9.817482622816419,80.16487464006363,42.608165411646546
10.855073724975131,79.82325203727588,44.903497516680474
10.452599332774605,85.23626583472353,43.34918629168352
11.752352080379833,90.35737759495267,43.06288612528501
12.614901410281284,84.30258719300609,40.036239013015425
11.539165671916258,85.30389615624155,39.65405292792703
12.092561889876123,89.184910202631,40.90069950808211
12.157680722655869,93.26394423552253,38.03754789682188
12.224312872769758,93.04043853657451,34.276213084123704
12.434920521128321,91.1026701100868,33.17556072780432
11.15211299901961,84.49473663282335,30.651798376179865
11.662095950714194,84.23264384052067,29.946870265814834
11.008545504717286,82.42166237465375,28.393681963250007
10.878406715169412,81.23005763418713,27.63937199781485
10.697749410563993,80.8217344567938,25.773256306555247
11.006027441858667,79.81067544078331,24.307365846148766
10.564664005186597,79.28593012158579,24.773488700183044
11.48548962715239,67.48487702037153,22.84819258140012
10.84851302572455,72.23102157365811,22.475448095494446
10.6696335033269,70.03069129426329,21.443125105596973
10.771712179414,69.4806349536536,19.76933551792115
10.664694278669359,67.19770738497124,19.438123654796588
10.167265477548513,65.65610854883982,19.4324126667316
10.23305941642025,64.66805742219006,18.36001272262025
11.261321959767248,70.68178614154083,18.695834147315967
11.101279692006806,62.10541631539262,17.101585352472686
11.337580782131958,60.44128360551451,16.721420118385726
11.366420130532251,59.515486476905096,15.610814828466866
11.386539396779686,56.92667260993247,15.067477264214428
11.364196570503362,55.9856500359305,14.657091868209038
11.09963614477849,56.88758006929841,13.37229253198368
9.913937368291572,53.13994776319318,12.838184269669686
9.920666241491922,51.09412232369078,13.625437240448703
9.342523514032724,50.180672422364886,14.059238004752839
9.069857051883512,49.22922318474255,14.040623129179457
9.070396486201492,49.296322869142756,13.100554307644204
9.539165262511396,49.24421194534511,14.36840317682376
11.15063001029738,47.98249728342488,15.61274541347828
10.509756434552406,47.02079188870215,14.94543980940876
11.236281979210627,47.67129038807783,14.724862512383833
11.567935328173993,47.01135080131162,14.357768575497744
12.19709892413108,45.85911540356041,14.812606121257732
13.057130203009867,45.328813523688865,15.70044169138854
12.634857473367596,44.88347565770747,14.197514528444628
11.617315152723037,44.05407495290684,13.74519772922825
13.179476545436913,43.31475380294411,15.397435485137535
12.624541364409913,42.010480010683516,15.125447139739666
12.427050979236682,41.1048826130397,15.062058104046217
13.100314650520065,40.894139574525276,14.738769041132938
12.216727506316051,39.604477836912416,14.541882690051592
12.190324545301566,39.05312800062004,14.730383572992803
11.72863698502506,37.52028367553308,14.921308480512952
10.159170311293765,35.06154109501555,13.550611140242728
9.956294912342447,33.52869926183455,13.47625130713867
10.392881664802832,33.38042922556706,13.665011756892165
9.586917890706145,32.63240736362388,13.143192287108086
10.018583384038653,32.205053210285506,13.946432747290801
9.996801124307689,30.968154834116362,13.778949281936578
10.194860254827788,30.96087336724044,13.139704976969393
10.287951064379143,30.768170698315455,13.528821299301748
10.0004135257346,30.1585399696213,13.312505351827495
9.682741501637311,29.560382302554732,13.425180433228764
8.983096251617233,28.89211639805038,13.559213529153507
8.237782283797202,28.094113715546676,13.33273357366055
7.899041043725951,27.33017856323848,13.420577855129252
7.3969458348851935,26.724044801196833,14.002196294815127
7.515125354408218,26.5626652825105,13.477668807921825
7.205316527072881,25.731790891049386,14.035435682035324
6.737210800416629,24.865534372483307,14.88895176496716
8.036342854319342,25.24486380824571,15.152994397761514
7.973802793110047,25.040330784220185,15.282015055518753
8.023287391542459,25.095543908104233,16.23902254261883
8.378839875698125,24.661998468067313,16.241551917139553
8.283801851746935,24.805363551897592,17.189933911206893
8.427869206039242,25.06080176178622,17.73923657748054
8.510059422117541,25.17045692524435,17.556857974323876
6.944546966351227,24.75826663454041,17.84445289948646
7.080931684724351,24.695245558238945,18.043722185829377
7.582377491415819,24.41259006781472,18.281636003784044
7.3694847136317625,24.46849311741839,18.76780905092098
7.254249042704218,24.206122676327883,19.237335267533247
7.372084271841443,23.942466440355908,18.640817136656537
7.45197047049364,24.332559705260085,18.573898639873768
7.68080073562871,24.031564138858315,18.39579450789598
8.340370154653705,23.959570353494087,17.278438691144892
8.138346940342249,23.620270391799743,18.120908865330982
8.253646410321084,23.673664754395958,18.44589715200296
8.498065278618931,21.949245223154357,18.85754767110908
8.129845377302304,21.234423501645747,18.272393771421633
8.131651675912396,21.691650398364168,19.0104949618061
7.679754233656324,22.79983379962169,19.960857242193942
7.415318989400052,22.486371080667016,20.27646519074334
7.004591934150791,22.300123973672484,20.416429017047456
6.9129007397670845,22.22202157936846,20.76749304335435
6.823433720453066,23.218946017559507,20.21889824953098
5.912903384488861,23.97358259126543,21.151590557786292
5.876067689657427,23.372891740411273,20.928834107493227
5.985707324233396,22.52118990283811,20.134969003049815
5.805607086599563,20.907189685324887,13.04825547953583
5.830310776579781,21.056244783377657,5.7055683425321755
5.511284980069815,20.552182989124713,5.567158328831934
5.077011354547096,17.32073775706824,5.5548552165030225
1.4868243442257687,22.16645650632341,5.580999330201958
0.8469754892038243,16.762883201454535,0.0
0.9437574106343117,15.63278397913298,0.0
0.8865437885731948,14.876627300893183,0.0
0.7320135383333557,14.774609056722673,0.0
0.6598281273216662,14.735795102408124,0.0
0.645925751867563,3.4478264061868305,0.0
0.6384398573922766,3.4919559152362245,0.0
0.5983368512746713,3.3729271157662097,0.0
0.43471658631484167,2.940187118458019,0.0
0.3384693716325889,2.9020697321899984,0.0
0.38498885872901106,3.0114581497458666,0.0
0.36841294953373416,3.0899227546904324,0.0
0.3513023335902226,3.120215610877691,0.0
0.3529064538349268,3.0772935572989293,0.0
0.36948236303020365,3.0745586779993714,0.0
0.354510574079631,3.0985872972419406,0.0
0.3673435360372647,3.2120679266962613,0.0
0.3742947237643163,3.1929886088190567,0.0
0.3812459114913679,2.264454617071259,0.0
0.39514828694547105,2.3618868651760074,0.0
0.4020994746725226,2.4786163089766853,0.0
0.4160018501266258,2.574855340945498,0.0
0.44220248079012797,2.670546804048608,0.0
0.48016665991479435,2.6817224654506537,0.0
0.472680765439508,2.868820032993542,0.0
0.46305604397128275,2.8501052280119143,0.0
0.4635907507195175,2.885151599273935,0.0
0.46305604397128275,2.9145388993524133,0.0
0.46466016421598694,2.964790070885457,0.0
0.49513844886536695,3.068799225091513,0.0
0.4635907507195175,3.1918081462092722,0.0
0.4753542991806817,3.2325800387814,0.0
0.48497902064890697,3.3646503766768676,0.0
0.4929996218724281,3.4607881366705144,0.0
0.49834668935477544,3.5213003282584734,0.0
0.4571742697407007,3.5313303696557274,0.0
0.4309736390771985,3.5394487103789767,0.0
0.45824368323717013,3.534603008567399,0.0
0.42295303785367744,3.486266731278996,0.0
0.4405983605454238,3.4806044665248184,0.0
0.0,3.055826524129957,0.0
0.0,3.0259961207315778,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
