0,1,2,3
8627.52770028574,3851.6175345069587,840.4290043093591,111.63761681639618
10175.823986149628,2896.313095159902,1257.3720566481236,105.0845032481917
8808.763758459636,3310.751524497682,964.8402808922723,89.56257565375935
9244.623103240836,3856.3712711923245,924.6638490996556,67.45058895374369
10136.99998471946,3815.7645545641226,1000.7341761397344,59.90986454126213
8315.819123376528,3219.983912382669,930.2112772334871,59.38510082031981
8240.633149678357,2544.672636796046,1134.8585185844652,136.6536043330736
8712.045211515597,2866.451517280987,964.3930951365024,151.34043431063995
10016.9496506616,2756.302036148158,1046.3060302232186,81.36450097290304
11905.71842979324,2728.7591778502015,1011.2732145825695,107.6801090575394
10491.944624896081,3128.926791810916,935.830075204447,49.1649715744219
9832.356727481425,3047.1386780017,1045.0158128375647,48.92466438517444
10098.175794829313,2676.1865887189483,977.4873849972827,55.19372237539542
6049.954798671427,2357.6811053851775,913.3010042125051,88.6797261571075
7809.221133682734,5066.765663198923,922.0634649350794,127.39970500940741
7840.964819641382,2720.954793498682,986.2635151454855,100.10051588052112
10968.723542148477,3323.871386796351,790.6680241796114,75.55110657201953
8124.0300832839175,2718.3898957137662,804.0783451833416,57.085983869768725
8010.351762838065,3388.7036806726915,902.6703570951115,86.8864204273447
7160.391912933556,2415.526363148337,1157.0025239718975,74.35021043540529
6383.648211694369,2002.9549064275343,1028.4232737154275,124.88440374250635
6266.120582717809,2045.6781259690504,1033.5433294027112,124.53810650489493
5052.266350291846,2194.178129956554,952.8374370814214,124.89008399893785
5416.291392529709,1953.7331311355028,906.2657118206346,81.65582202313135
8126.045155486955,2917.126064129721,708.3875441026051,74.32009643637222
7087.070325062642,2845.0820730656237,1033.9040818701442,69.51857251359802
7940.140655218798,2500.155240816535,933.3833019430429,104.82845902614312
6954.341624717311,1751.730598986476,948.3061523736611,119.59943693965003
10774.63803282551,2514.814472528842,925.6038531540273,156.60785002555042
11550.939532914897,2261.383309393311,891.2325497220214,111.86361005739857
8765.492300906066,2240.7837534651844,912.826270072767,90.00800060904746
7940.326521953196,2389.5084031377337,779.3851269736517,104.38152931459832
9837.472238592103,2883.0463818359704,1032.669255692779,107.14436131687478
8559.98983641168,2271.74508246178,1082.6585510598138,71.85142338412965
6404.386856606961,1639.0543758123674,1145.3193332742987,160.9270690102731
6442.195953920021,2374.0704149665803,1034.4042797428142,140.71025444388604
5465.748716817677,2232.4233056473977,1073.3014328386707,105.45004473900346
6076.125521893606,1875.8551636817115,1156.2966331317482,92.82340366238157
6426.316434767572,1778.7116545576882,907.219447822156,67.4781768204426
6494.643155367774,2395.9294698029667,1181.7715228182544,106.4542385976096
5309.39696926015,2085.229344404505,1247.7842273459864,94.84923477747805
4543.422062433144,1254.3539973493885,1189.207300704987,174.89453933843504
6256.422087900708,2854.35082300158,1351.507227925764,168.84329652193378
5944.984836113729,1741.6137645329304,1200.2922357959392,147.00045766231335
5240.86428905051,2400.354217203288,1468.5378262265945,122.50174233862626
5320.090433218223,2615.9949187701327,1139.455271435558,120.61752526706519
5488.708582002724,3116.7167821348735,1538.312132914139,91.54497355440647
4126.683427707577,2180.7591275051004,1701.5845888109295,123.52234892689177
4102.02010815558,1822.7529692488147,1575.529832959805,231.94852082273326
5842.53259361992,2121.4744594170334,1783.5470351086544,189.33957657416946
4053.8341497379483,2244.705759981062,1785.7525570425346,149.45629785323598
5412.587943256272,3084.24615787359,1712.0889257836802,132.89397741504115
6042.92003088736,5952.072526741036,1362.1436377134462,116.36816522333882
5254.407010604158,1383.281260549018,2255.109498839502,137.50049094991084
4386.020103062066,3881.256666708281,2010.5518904992698,137.0159013450762
3227.055319075274,2047.0289699424825,2015.3996822403878,179.13271477703452
2488.52263377212,2280.362686279518,1953.244903119963,212.30146566596414
3406.874360955595,2237.702829326291,1910.3207353787882,184.5576446369676
3196.12570016656,3054.89081250488,2222.2914850433435,147.14971439908496
3793.6230981473245,2654.9733782532276,1773.0850692980555,130.11598116629315
4218.794040390561,3648.991198301735,2769.067181193978,146.99001651027925
3457.125628857378,2313.7320291624487,2317.175394186281,139.1964147264597
2857.4874686940425,1917.3467859803234,2670.514467121427,183.74489732655445
3762.3668910697447,3076.818522265949,2560.0289660310605,218.06408982387615
2959.2814734300127,2664.495652531833,2790.901913014751,237.131792413501
3386.045216609111,3479.7349787860708,2890.278350909476,196.68432376503335
3644.854283361093,2942.751758096499,2283.204650774111,152.6473974995224
4498.592969021789,3519.8280699553948,3781.191637292915,136.31107151605232
3733.8694064992596,2776.877110836708,3016.2955789809903,167.37100036521488
3063.914612921345,2793.17940505696,3597.0601930717544,354.6674207134199
4154.834180299026,3344.423013133171,3548.707924000714,321.15854576378615
2886.4120771177786,3125.2519848910147,3639.3382646579535,267.4128293585691
3261.703510395592,3207.2636197879483,4056.4382434328973,207.33514544085165
3350.5879585368116,3915.4486203659953,3525.8259300875243,190.08348314209078
4120.170891308107,2815.058604623778,5007.779762200939,189.5291986318429
3576.316643601604,4015.521714779927,4736.231560543224,216.39059800584556
2617.668426813721,3676.972158941961,5209.646882006471,353.50810451939464
3198.180968306705,3808.772714203292,5267.6268148046975,332.5857869415422
3194.5779222863166,3467.1604807285244,5828.816025192303,323.35658044888714
3274.3216642736074,4656.1070772539215,6128.926851295529,218.45606400822447
3242.226169635277,4243.614949699766,4881.71975664882,199.6097503343171
4130.804066454029,4253.986220815281,7685.668969491911,206.6259369205897
3264.3518443342723,5296.347475022581,6439.4880000734465,244.0100090816454
3227.5126178956775,3792.6989880412702,6607.271463777367,324.57876955179415
3269.562931579487,4614.628991817052,6454.80790711898,310.6785835868592
2789.5378078454164,5492.282881365029,6865.492797580161,298.6599829644174
3431.1055410758504,4733.891393890577,6900.990284640229,238.02647937742972
3772.4422877395214,6051.172458292184,5469.2238388498345,156.7684427263591
3980.3216948346853,5215.724452753863,7916.643283882774,237.37214596157543
3262.7840397946575,6971.511220310113,8003.262868216326,228.8273950175982
2948.311668771217,4581.317629020225,6654.347329758886,335.7095790750999
3035.1609008992286,6172.038972052338,6481.476950442256,173.34259258083648
3806.67848853178,6569.273048314209,5642.260176484747,248.828319428398
3514.492484272533,6531.0241354702475,9370.732862796862,224.70644142572937
3475.145849070243,7225.290097893999,5094.668473771669,176.0588835275589
3913.6031377036206,7294.391471568939,7225.240293136752,208.85184768771336
2496.54293038768,6806.464819970522,6076.1447391297925,224.6471444283161
2411.894647384129,6471.188228342371,6439.297282910201,370.7369960105478
4501.874518854497,7259.275105308293,6210.4688375797205,344.80314202669433
4488.341746961622,6869.450430508791,6925.957669689574,266.6651697689315
3215.778993655089,3869.4486731464276,6948.805270561649,193.26933768122672
6412.789034999096,11910.457017738343,6789.744975039685,191.99899162812346
6131.874518854497,7088.804078222414,8247.573253265806,315.47528921401477
4662.2363994392645,7983.474458513453,8151.584831334277,236.94123295999432
2982.492642171435,7217.047305705229,12636.86086728466,320.9671392026335
4685.814280977478,8655.865309135814,7506.528543599502,325.1562301357816
5121.849369652861,9243.361964807293,7503.221734064802,301.18374065801504
4186.266416507514,9386.314991802095,7206.3694592873535,228.7182791133099
4497.140884426882,10450.565717923251,6718.284428762275,197.06516621350755
5172.879549713526,10333.612876459274,7891.789188052427,224.9173981385577
3816.0907031744096,9745.48636269601,7512.131620923526,214.98815372748095
4043.201264922264,8951.742546923171,7361.01532957484,391.34615830260447
5597.537904622162,9401.005660128838,5896.772799598272,321.61605663443993
5470.06044671105,10053.979636073589,7455.1806653130125,272.6090968487726
5373.381993833859,10114.563320786217,6574.966331487952,228.40471274277223
6458.311684051755,10928.75696853689,6329.024316870986,181.75001404125032
7264.15612980936,12489.064027399098,7218.3939814601545,211.30679626185224
5594.914821755377,10583.678590352856,6027.0858830725,257.9365984790222
5981.1306138747905,8181.415503183048,6001.227567190692,374.1739223959159
6673.5577377280415,8705.944367881808,5665.20796360688,245.65031533250794
8633.773799803643,9769.178907641546,5635.546777112437,100.18789760129741
5447.774054479291,12084.292759631822,3811.424325145665,157.94037829371783
9905.723756076022,13202.768094852117,6238.011484800177,175.42482740902625
10005.261395835509,11474.039782622607,5830.008322883788,232.16201793631296
8390.171125609702,11111.249817695229,4793.774568302376,290.21043962186474
9325.161033330565,11753.106454619548,5411.225263248751,327.9500179854434
11488.990019778146,11076.21824150778,3963.5974477546524,409.04660312968554
10754.371870993644,11502.552584290619,4558.10560625437,202.98158384765426
11339.87432020749,12503.704979737462,3919.843784887333,214.8141179978105
13218.105566543414,7646.649206133829,7253.985662874229,143.1537017789675
13733.79397417489,14289.972046192483,6656.161808736996,338.8778555456525
13516.527685005201,9511.6293714769,5553.052429426671,319.7522602098037
8982.271467740595,10071.970268267487,5810.449449100408,410.3855771429378
19440.769879330437,20340.578467286316,5492.7138742293755,308.096108440705
16330.44207890549,12698.931547795215,5714.498487548188,327.1615541386062
13845.909357947743,14125.850785811932,5672.6482477773225,299.4340260178318
9181.84936965286,9074.379698601566,6054.656383766444,127.20090428497215
17037.236246633875,22594.15923811223,6782.380961082814,274.5558753596503
13559.04042514519,13019.061204103784,6561.1266096581085,210.741125700675
13379.125730727636,12100.629615017695,6328.5350029752,379.0881095091267
17763.53773144272,14797.15954754311,5511.654257262736,327.3438709589876
16543.864238115377,15553.95495802371,5129.826463084036,282.7668916421862
17759.48717327029,16361.35199853679,4582.671391990106,165.61589422959943
21648.773743774997,18348.023453284495,4507.510185660367,143.8656027661172
24167.738639819076,17151.23339382067,4677.558091031546,135.3505986018683
24832.773759055537,15054.344358276927,4207.7181592787565,209.8831180589229
27959.54218164127,11665.565943888225,4166.6779110902635,348.6812241282497
26216.3460901964,11977.493401830518,4254.306259519555,236.21981094564944
25440.235655786368,12349.16189001034,4120.842304930684,190.04420781818786
31415.76861104571,15095.441710099634,3388.2316064446495,143.20935156243377
33301.5926226629,17769.52389434711,3547.5440669324057,101.12449443335046
36589.286091714486,15472.738152124668,3941.0526704771232,214.08573126666857
26396.472177469946,13386.588486960445,3662.64362440551,163.50151285492257
35045.713083136405,11488.163810144772,3463.5993874794835,173.53706602255073
29299.416512035787,10223.58131076314,3445.8946795763436,253.2049221452802
33399.15525881864,11682.886349127903,3355.955649546502,182.74519121337832
59142.64709621502,13430.198603050463,2886.727164419103,119.81910689281173
44421.57732125179,15607.97320127846,2904.5791903706254,135.25107933484497
47551.054835191535,16018.454719451023,3115.659360468398,133.0893707538476
36874.90421503143,13213.909616305511,3246.2919194380834,186.16273264136194
42070.76832580898,12268.035494415662,2867.253695716999,264.9169608440929
42477.994480163725,12431.199878113433,2810.594519990574,178.66441596848378
34638.77844355568,10519.848136339682,2655.392653769974,136.313541139598
43523.22534448617,12323.931436402594,2393.0371254976244,97.76095280270647
34290.195699244374,13666.81956609869,2042.7686036414252,82.10751826343174
17185.588203025432,15917.192959076458,2327.5617223811128,126.98937176484594
63312.104461251096,11607.025604557613,1879.2876953133118,91.58308006103161
37248.18573430306,11059.231839074746,2675.68311640204,144.24966077832704
41031.51714959043,11744.284484612639,2404.422868226028,81.82294077396892
33529.456881152335,8948.59666177674,1862.1830956229637,99.70500230590324
31585.59748034249,8187.433203990945,2180.167050043689,80.20107608972867
31418.813532231066,9983.873858514964,1778.6081619752022,58.35324327286432
37310.768432772755,11500.006072830194,1904.0993551910399,38.55587412843212
51225.421491959685,11193.434255953378,1709.1112705161527,66.84787627600207
35335.90415390927,10120.20497103402,1731.2282597469136,64.17436457087612
39821.81349657648,9317.670948270588,1503.0711588421705,49.19143534655865
36319.612465955805,8210.011732393046,1449.656917979512,63.259076181747744
35741.27061203042,8786.694778536701,1559.2888532825784,57.87306487611006
39619.34119686222,10315.632883346183,1538.6110289860922,42.423071831945
49752.61731344837,10424.066556725022,1385.752618584644,74.40478270400084
46126.401307401415,9305.210432814038,1465.6523775611292,77.54573042324529
41484.71800193815,7688.33790034945,1887.8807172933916,104.4386212063115
39752.28085202143,8625.87532585346,1373.9936819171335,66.9834429766278
44592.98410264785,7881.436438749208,1464.7408402254325,64.19535237686091
40501.034426518694,8056.421345001251,1409.9786353508482,263.2325686940735
40635.94971178375,13201.976640556222,1261.0774976548928,24.95478673543004
38263.602480640446,9564.500592378849,1402.4540930982603,44.9780695760734
36778.06985136593,7935.714582308153,1433.3200755408543,41.833484170572845
30825.592505512104,6669.571548381299,1487.205282770494,68.75445347547102
24953.517307489336,7552.539941496005,1399.747535601499,74.48212765699041
37871.451478466865,6777.765073161058,1330.9294006655923,53.207125078577974
18854.86904485984,7410.6429097160935,1261.6902834329135,39.860984029997184
24987.215705529692,7480.432475119464,1067.4120930692193,33.87624814426939
24562.949446921077,7707.443387186178,1299.9864080861953,42.60991131896884
22585.693214375933,7789.798691789762,1298.0665987309744,35.88425293282207
21259.125379275243,5410.644704706524,1727.8848037546613,72.93929916439984
26315.743344693277,7552.860566840383,4035.981632316276,62.585106491211555
21077.150406232566,6363.034957782976,1310.9096726422297,53.95953339819696
18065.683055881127,6098.594142417152,1425.8324841328733,34.22494610359237
18959.64278863484,5988.613643175634,1126.9576535785247,25.53462421313315
19095.683004945997,5617.433932862556,1567.2156442489043,40.03849720659062
17005.42680296193,5376.647029547421,1511.992063148064,35.857820483818045
13504.3514623208,3856.7986739547573,1800.5726078687574,58.151571955038065
17124.738395330452,5339.273700552236,1352.3942145547912,42.68433412783139
12573.085239366777,5241.276366321319,1661.3912342071958,45.87077852526156
12315.522455499166,5828.2476566474725,1682.11905588879,58.88128869494373
14383.246043489258,6552.478515094771,1186.9047915767537,22.65637351430468
13862.68834650932,6286.701003322839,1935.700829191054,33.728139506053616
11416.80894450767,5417.577223004491,1863.350549771669,33.2971165874936
10099.522552275912,5193.379774520741,2048.5993153468244,72.94058421911507
13511.095408048608,6350.396957925544,1976.1227414214447,39.25451429409056
10297.66318712066,5223.913575779935,1823.187693346318,38.89614857341808
8390.2410788459,4745.002989520221,2390.0332550440135,31.708897797641875
10512.623052305707,5500.5196875819165,1445.0121362251025,26.392280399970634
9435.06024297053,5851.100084064007,2585.383647019414,28.700315671342366
9103.723577803068,4460.854389866592,2414.178372971735,30.31080420830797
6013.688484034171,4351.105271190075,2626.8496460806573,64.21206583289406
5032.793984361918,5578.853929611013,2330.7695766338998,44.67128846859619
8580.155645925628,9636.9984785089,2357.9491661472634,43.34987205716306
6136.432073216072,5925.843633604633,2875.925037562459,30.685239780011898
7694.266233141047,5902.696184365261,1587.3077152511578,27.31498102508645
7791.221041999501,6465.797507076232,2691.541798706138,29.44036796109698
6034.336665167463,6131.11038506364,2755.6319779313985,32.27979785897591
4707.869386125208,5659.899748054572,2962.3788863077293,52.23917467797088
4987.170860747028,5064.9884029409095,2641.0765553143606,44.60956855559854
6120.120516502141,5370.223707648804,2862.9651494388804,49.06548491551041
5725.4923824022735,6477.794949194558,2646.3581969911484,35.47381032188579
5597.814046675881,6360.935660598054,1600.321454747386,24.42527890919343
6860.391933307607,6263.129378853294,3267.081239425344,37.762905059382845
4414.587943256272,5535.268222698729,3251.974939224494,33.326729209224524
3487.185927856553,4429.458412860475,3141.2363562412947,64.21053843536431
4186.628134099867,5126.125896841397,2567.3736580090394,44.709916851032645
4242.788897474246,5114.605502448471,2990.7486789769555,44.705451428231775
4320.6632635233545,6720.624665108454,2619.2023908512087,30.290755027642128
5182.391912933556,6561.294217251208,1777.1090237821838,16.649940930564153
5038.065309484152,6281.624993807002,1408.285220851405,2.0128998775079734
4246.432149618768,5272.103878945633,710.1830583679658,-0.02053979466844871
2860.0101177467013,3759.553765932631,1370.1759897620268,0.0
4168.236175324693,6194.918366807335,615.2443217419775,49.44810368556752
4087.2311291851256,5435.829663430641,2.9862792760515426,14.064845234356413
0.13999999999999999,0.2012166136459814,0.264785324096163,0.2943059224999248
0.2899999999999999,0.22863370411551098,0.29267124830985597,0.3542320028525573
0.2899999999999999,0.33617148187897433,0.6394667779639074,0.40562193174230066
0.2899999999999999,0.7662708670000902,1.1430796497846762,0.643978654405311
0.2899999999999999,1.3509501501322914,1.7993938809389634,1.1013646038915423
0.2899999999999999,2.5848854814889335,3.132236621095511,1.3457580676934047
0.42437185571310637,5.042825372101951,3.7776565414192564,1.5202426926078236
0.28396984540689973,5.716783432565475,4.662855860912242,1.8974652322577206
0.547085412546219,7.4754474975738106,5.985016753206898,2.621917919253835
0.5587437114262128,9.439286214212416,12.933827153721978,3.1956209184398627
0.5587437114262128,11.29484956312692,19.073530876478777,3.2737370200530025
0.5587437114262128,17.105041741093185,26.616466379451204,4.300859815485024
0.5929145874537807,21.98937548512132,35.39179709810494,4.776644418958169
0.4585427317406743,28.601215282906626,47.72297579799382,5.34148591228254
0.4585427317406743,35.85340275870283,64.03503842183471,5.627555315413506
0.045829174907561686,46.39772717532014,83.99144056948275,5.822915603952342
0.1745728863337746,68.78057942339971,102.28938781327454,9.450296069152097
